timestamp,switch_id,src_ip,ingress_port,pkt_rate,ewma,ewma_std,dynamic_k,threshold,cv,alert,mitigated,phase,dominant_proto,attack_type
1777154970.89878,1,10.0.0.1,1,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.89878,1,10.0.0.2,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.89878,1,10.0.0.3,3,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.89878,1,10.0.0.4,4,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.89878,1,10.0.0.5,5,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.89878,1,10.0.0.6,5,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.89878,1,10.0.0.7,5,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.89878,1,10.0.0.8,5,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.1,1,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.5,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.6,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.7,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.8,3,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.2,1,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.3,1,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93115,2,10.0.0.4,1,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.1,4,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.5,1,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.6,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.7,3,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.2,4,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.3,4,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.4,4,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.93814,3,10.0.0.8,4,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.1,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.8,1,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.2,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.3,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.4,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.5,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.6,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154970.94438,4,10.0.0.7,2,0,0,0,2,0,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.90359,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94015,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.94361,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154975.95237,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.90818,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.92158,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.94037,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154980.9467,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.90323,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.94276,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95167,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154985.95816,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.93614,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.94479,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97383,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154990.97758,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.90635,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94085,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94599,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777154995.94867,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.91489,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.92647,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.95395,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155000.96358,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.93407,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.94202,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96351,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155005.96879,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.3,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.5,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.6,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.7,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.9119,1,10.0.0.8,5,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.1,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.8,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.3,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.4,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94627,4,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.1,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.5,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.7,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.2,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.3,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.4,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.94942,3,10.0.0.8,4,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.5,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.6,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.7,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.8,3,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.2,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.3,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155010.95478,2,10.0.0.4,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155015.91359,1,10.0.0.1,1,0,0,0,2,20,0,0,0,warmup,N/A,Normal
1777155015.91359,1,10.0.0.2,2,0,0,0,2,20,0,0,0,warmup,N/A,Normal
